,total_energy_relative_loss,total_energy_relative_loss,total_energy_relative_loss,total_energy_relative_loss,trajectory_length,trajectory_length,trajectory_length,trajectory_length,q1_dominant_frequency,q1_dominant_frequency,q1_dominant_frequency,q1_dominant_frequency,q2_dominant_frequency,q2_dominant_frequency,q2_dominant_frequency,q2_dominant_frequency,q1_decay_rate,q1_decay_rate,q1_decay_rate,q1_decay_rate,q2_decay_rate,q2_decay_rate,q2_decay_rate,q2_decay_rate,q1_velocity_max_abs,q1_velocity_max_abs,q1_velocity_max_abs,q1_velocity_max_abs,q2_velocity_max_abs,q2_velocity_max_abs,q2_velocity_max_abs,q2_velocity_max_abs,q1_acceleration_max_abs,q1_acceleration_max_abs,q1_acceleration_max_abs,q1_acceleration_max_abs,q2_acceleration_max_abs,q2_acceleration_max_abs,q2_acceleration_max_abs,q2_acceleration_max_abs
,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count,mean,std,median,count
weight_mass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4.15,-0.0702114143092545,,-0.0702114143092545,1,66.14324213294461,,66.14324213294461,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1899369845513568,,-0.1899369845513568,1,-0.0400069508136904,,-0.0400069508136904,1,19.23885057297833,,19.23885057297833,1,37.389237215995166,,37.389237215995166,1,562.456353241463,,562.456353241463,1,1188.2479354305704,,1188.2479354305704,1
4.16,-0.0717343120453903,,-0.0717343120453903,1,65.12130206565286,,65.12130206565286,1,0.3333333333332959,,0.3333333333332959,1,0.0666666666666591,,0.0666666666666591,1,-0.2367958318422762,,-0.2367958318422762,1,0.0234575357762485,,0.0234575357762485,1,19.16656134634063,,19.16656134634063,1,37.77051371191061,,37.77051371191061,1,575.3922126965616,,575.3922126965616,1,1213.3448513093283,,1213.3448513093283,1
4.17,-0.0809029938366821,,-0.0809029938366821,1,68.13963189415226,,68.13963189415226,1,0.0666666666666591,,0.0666666666666591,1,0.733333333333251,,0.733333333333251,1,-0.2465507664886149,,-0.2465507664886149,1,-0.0653586559076373,,-0.0653586559076373,1,18.97045572934972,,18.97045572934972,1,38.29669161398364,,38.29669161398364,1,596.7233434255464,,596.7233434255464,1,1243.5871856037504,,1243.5871856037504,1
4.18,-0.0746447201258776,,-0.0746447201258776,1,65.4465291181134,,65.4465291181134,1,0.0666666666666591,,0.0666666666666591,1,0.2666666666666367,,0.2666666666666367,1,-0.118544845408094,,-0.118544845408094,1,-0.0489823245295605,,-0.0489823245295605,1,19.10222068659125,,19.10222068659125,1,39.42059403080909,,39.42059403080909,1,626.8452990682595,,626.8452990682595,1,1315.792251071579,,1315.792251071579,1
4.19,-0.0815208164465038,,-0.0815208164465038,1,62.31535444598912,,62.31535444598912,1,0.0666666666666591,,0.0666666666666591,1,0.5999999999999327,,0.5999999999999327,1,-0.2043740532413764,,-0.2043740532413764,1,-0.0947373982779086,,-0.0947373982779086,1,18.99651447045423,,18.99651447045423,1,37.92696759013451,,37.92696759013451,1,582.1773103503057,,582.1773103503057,1,1223.966533594457,,1223.966533594457,1
4.2,-0.0809637363588011,,-0.0809637363588011,1,68.76382903288808,,68.76382903288808,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2259674061810258,,-0.2259674061810258,1,-0.1798248254183784,,-0.1798248254183784,1,18.593385438639785,,18.593385438639785,1,39.77590230895551,,39.77590230895551,1,643.066864704804,,643.066864704804,1,1342.308604537896,,1342.308604537896,1
4.21,-0.0713955336803662,,-0.0713955336803662,1,68.0772128103474,,68.0772128103474,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2768060078138957,,-0.2768060078138957,1,-0.1239407281851818,,-0.1239407281851818,1,18.6609710593141,,18.6609710593141,1,37.35862326443365,,37.35862326443365,1,572.3816958900425,,572.3816958900425,1,1188.439162771676,,1188.439162771676,1
4.22,-0.0923438009404457,,-0.0923438009404457,1,73.32782558566157,,73.32782558566157,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.0088260010133618,,0.0088260010133618,1,0.0260555349636392,,0.0260555349636392,1,18.672009926824245,,18.672009926824245,1,39.59175900358126,,39.59175900358126,1,636.7649929487559,,636.7649929487559,1,1330.560175196939,,1330.560175196939,1
4.23,-0.0777545943670401,,-0.0777545943670401,1,64.66952492012794,,64.66952492012794,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2754051110761968,,-0.2754051110761968,1,-0.061011771763812,,-0.061011771763812,1,18.71979829023472,,18.71979829023472,1,39.16113182579775,,39.16113182579775,1,621.0996502680376,,621.0996502680376,1,1297.8796896638842,,1297.8796896638842,1
4.24,-0.0733104729990523,,-0.0733104729990523,1,64.47173489000542,,64.47173489000542,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2866085256117972,,-0.2866085256117972,1,-0.1657866451445891,,-0.1657866451445891,1,18.78229983436441,,18.78229983436441,1,36.71796533505582,,36.71796533505582,1,554.7854109992567,,554.7854109992567,1,1151.5245993458784,,1151.5245993458784,1
4.25,-0.0579383695508148,,-0.0579383695508148,1,64.02798638135216,,64.02798638135216,1,0.3333333333332959,,0.3333333333332959,1,0.0666666666666591,,0.0666666666666591,1,-0.2163698065271752,,-0.2163698065271752,1,0.084734974563432,,0.084734974563432,1,19.322194959374983,,19.322194959374983,1,37.96590947407637,,37.96590947407637,1,583.6864158039091,,583.6864158039091,1,1231.8786208216209,,1231.8786208216209,1
4.26,-0.07886968223989,,-0.07886968223989,1,66.14554873011161,,66.14554873011161,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2045242569263382,,-0.2045242569263382,1,-0.1612636206078387,,-0.1612636206078387,1,19.478977624961058,,19.478977624961058,1,39.834760823978975,,39.834760823978975,1,647.2927634078011,,647.2927634078011,1,1353.3851415375016,,1353.3851415375016,1
4.2700000000000005,-0.0630743033756824,,-0.0630743033756824,1,65.67461678023335,,65.67461678023335,1,0.2666666666666367,,0.2666666666666367,1,0.3333333333332959,,0.3333333333332959,1,-0.1796527219310633,,-0.1796527219310633,1,-0.0680452116805617,,-0.0680452116805617,1,18.23692316024077,,18.23692316024077,1,38.76290898935138,,38.76290898935138,1,618.5987077757861,,618.5987077757861,1,1286.5944767796811,,1286.5944767796811,1
4.28,-0.064326452529862,,-0.064326452529862,1,64.13715620064606,,64.13715620064606,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.0297945755577699,,-0.0297945755577699,1,0.0011846802387957,,0.0011846802387957,1,17.535558222411662,,17.535558222411662,1,38.90196888578843,,38.90196888578843,1,624.3957555688229,,624.3957555688229,1,1296.2365809910773,,1296.2365809910773,1
4.29,-0.0700910387901814,,-0.0700910387901814,1,65.85411658708182,,65.85411658708182,1,0.1333333333333183,,0.1333333333333183,1,0.1333333333333183,,0.1333333333333183,1,-0.2913289410655024,,-0.2913289410655024,1,-0.1967973347498829,,-0.1967973347498829,1,19.446035856824206,,19.446035856824206,1,40.42230516072336,,40.42230516072336,1,667.6975414203931,,667.6975414203931,1,1399.2240967170903,,1399.2240967170903,1
4.3,-0.0513208988450716,,-0.0513208988450716,1,63.34451621343926,,63.34451621343926,1,0.0666666666666591,,0.0666666666666591,1,0.3333333333332959,,0.3333333333332959,1,-0.1056058699350777,,-0.1056058699350777,1,-0.0874496762060957,,-0.0874496762060957,1,19.36845125403945,,19.36845125403945,1,38.36561719186543,,38.36561719186543,1,605.7179798353636,,605.7179798353636,1,1258.7221310295815,,1258.7221310295815,1
4.3100000000000005,-0.0699072221716655,,-0.0699072221716655,1,66.2111666925424,,66.2111666925424,1,0.1999999999999775,,0.1999999999999775,1,0.0666666666666591,,0.0666666666666591,1,-0.3066971676366217,,-0.3066971676366217,1,-0.1988439049063026,,-0.1988439049063026,1,19.56814901010157,,19.56814901010157,1,40.13527960959938,,40.13527960959938,1,661.203047789846,,661.203047789846,1,1381.2249211736894,,1381.2249211736894,1
4.32,-0.0481947586129346,,-0.0481947586129346,1,65.97190694242099,,65.97190694242099,1,0.3333333333332959,,0.3333333333332959,1,0.0666666666666591,,0.0666666666666591,1,-0.1818458118041737,,-0.1818458118041737,1,-0.0558384311244983,,-0.0558384311244983,1,16.554731327664147,,16.554731327664147,1,37.74743008038858,,37.74743008038858,1,592.8853831659227,,592.8853831659227,1,1230.1500383134978,,1230.1500383134978,1
4.33,-0.0584938205941332,,-0.0584938205941332,1,66.9799868111047,,66.9799868111047,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2918361018352811,,-0.2918361018352811,1,-0.0705712741429447,,-0.0705712741429447,1,19.491916599873967,,19.491916599873967,1,40.072145513918514,,40.072145513918514,1,658.4087109758833,,658.4087109758833,1,1379.533240776234,,1379.533240776234,1
4.34,-0.0581523417017032,,-0.0581523417017032,1,65.39357900924938,,65.39357900924938,1,0.2666666666666367,,0.2666666666666367,1,0.1333333333333183,,0.1333333333333183,1,-0.1790612196460046,,-0.1790612196460046,1,-0.1242376109675336,,-0.1242376109675336,1,18.35204742092165,,18.35204742092165,1,39.91504484583969,,39.91504484583969,1,656.5522250862807,,656.5522250862807,1,1369.906638342092,,1369.906638342092,1
4.3500000000000005,-0.0619518064876899,,-0.0619518064876899,1,68.46564243366402,,68.46564243366402,1,0.1333333333333183,,0.1333333333333183,1,0.1999999999999775,,0.1999999999999775,1,-0.2295574557260081,,-0.2295574557260081,1,-0.0600201311664512,,-0.0600201311664512,1,19.12287627015951,,19.12287627015951,1,36.7573305919295,,36.7573305919295,1,568.8157449645623,,568.8157449645623,1,1175.747289072789,,1175.747289072789,1
4.36,-0.0721079740075155,,-0.0721079740075155,1,68.31792912342956,,68.31792912342956,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2312354028591065,,-0.2312354028591065,1,0.0258983417633615,,0.0258983417633615,1,19.529920527713685,,19.529920527713685,1,39.51633377247625,,39.51633377247625,1,645.4870391752843,,645.4870391752843,1,1344.9515612030875,,1344.9515612030875,1
4.37,-0.0643051748504917,,-0.0643051748504917,1,66.19052422908827,,66.19052422908827,1,0.1333333333333183,,0.1333333333333183,1,0.1333333333333183,,0.1333333333333183,1,-0.2343811232981504,,-0.2343811232981504,1,-0.0589677158386758,,-0.0589677158386758,1,18.83792063495613,,18.83792063495613,1,39.44239542147171,,39.44239542147171,1,637.9143025828301,,637.9143025828301,1,1335.2219256353123,,1335.2219256353123,1
4.38,-0.0718487929562858,,-0.0718487929562858,1,67.6882011172149,,67.6882011172149,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.0543489026778748,,-0.0543489026778748,1,-0.0381097914528097,,-0.0381097914528097,1,17.769829871849275,,17.769829871849275,1,39.56502958442667,,39.56502958442667,1,650.9984264977816,,650.9984264977816,1,1353.5957281307938,,1353.5957281307938,1
4.39,-0.0643119227091447,,-0.0643119227091447,1,67.98043829288214,,67.98043829288214,1,0.3333333333332959,,0.3333333333332959,1,0.0666666666666591,,0.0666666666666591,1,-0.1974160690724994,,-0.1974160690724994,1,-0.2074069096899634,,-0.2074069096899634,1,19.652485421754328,,19.652485421754328,1,41.11265685074646,,41.11265685074646,1,699.2596529020755,,699.2596529020755,1,1463.079497988101,,1463.079497988101,1
4.4,-0.068770628106506,,-0.068770628106506,1,67.78491960135584,,67.78491960135584,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1452131029441661,,-0.1452131029441661,1,-0.0422402714660512,,-0.0422402714660512,1,19.612367028745226,,19.612367028745226,1,40.42306650890705,,40.42306650890705,1,676.0311026632592,,676.0311026632592,1,1414.2875266972303,,1414.2875266972303,1
4.41,-0.0694023175012858,,-0.0694023175012858,1,63.72222045717642,,63.72222045717642,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2384790796164906,,-0.2384790796164906,1,0.0372886496964009,,0.0372886496964009,1,19.23006586777992,,19.23006586777992,1,39.819464829173,,39.819464829173,1,660.3446368707695,,660.3446368707695,1,1374.0734388447104,,1374.0734388447104,1
4.42,-0.0589119104648394,,-0.0589119104648394,1,66.42990669378285,,66.42990669378285,1,0.2666666666666367,,0.2666666666666367,1,0.0666666666666591,,0.0666666666666591,1,-0.1814566756996461,,-0.1814566756996461,1,-0.0603014088788071,,-0.0603014088788071,1,19.04851663626836,,19.04851663626836,1,40.04062737923382,,40.04062737923382,1,666.4562007683289,,666.4562007683289,1,1389.663141373179,,1389.663141373179,1
4.43,-0.0711819413837924,,-0.0711819413837924,1,66.7077469514868,,66.7077469514868,1,0.2666666666666367,,0.2666666666666367,1,0.0666666666666591,,0.0666666666666591,1,-0.1998255949342103,,-0.1998255949342103,1,-0.1152668092473651,,-0.1152668092473651,1,19.88637993252649,,19.88637993252649,1,39.40642761849376,,39.40642761849376,1,640.8081285842269,,640.8081285842269,1,1347.2321007635917,,1347.2321007635917,1
4.44,-0.0633980656468278,,-0.0633980656468278,1,66.1514508362225,,66.1514508362225,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.0008794797858756,,-0.0008794797858756,1,-0.0075817966526428,,-0.0075817966526428,1,18.34832493686091,,18.34832493686091,1,38.15663960089535,,38.15663960089535,1,604.1077239431371,,604.1077239431371,1,1255.0668274369157,,1255.0668274369157,1
4.45,-0.0791691435663363,,-0.0791691435663363,1,70.59274045079229,,70.59274045079229,1,0.1333333333333183,,0.1333333333333183,1,0.1999999999999775,,0.1999999999999775,1,-0.018288076663147,,-0.018288076663147,1,-0.1533245511513138,,-0.1533245511513138,1,19.14883664660157,,19.14883664660157,1,40.0213131288924,,40.0213131288924,1,661.7320717350777,,661.7320717350777,1,1387.9985694504046,,1387.9985694504046,1
4.46,-0.0769349844395664,,-0.0769349844395664,1,69.92972429270199,,69.92972429270199,1,0.1333333333333183,,0.1333333333333183,1,0.0666666666666591,,0.0666666666666591,1,-0.2033494474163361,,-0.2033494474163361,1,0.0598730664170552,,0.0598730664170552,1,18.48899908872168,,18.48899908872168,1,37.96271807995627,,37.96271807995627,1,606.5493132006691,,606.5493132006691,1,1256.7554345672634,,1256.7554345672634,1
4.47,-0.0855459035739812,,-0.0855459035739812,1,71.73515280182198,,71.73515280182198,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2460706746267651,,-0.2460706746267651,1,-0.1076491498931479,,-0.1076491498931479,1,19.09949559645893,,19.09949559645893,1,40.10787888612015,,40.10787888612015,1,668.541487342394,,668.541487342394,1,1396.1579343512797,,1396.1579343512797,1
4.48,-0.0834136559979093,,-0.0834136559979093,1,69.88079892207372,,69.88079892207372,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.0215111042056581,,0.0215111042056581,1,-0.1645542309856422,,-0.1645542309856422,1,18.9750842980529,,18.9750842980529,1,40.89729953843425,,40.89729953843425,1,698.6003041463727,,698.6003041463727,1,1454.544884162563,,1454.544884162563,1
4.49,-0.0851896830202845,,-0.0851896830202845,1,70.2852816307214,,70.2852816307214,1,0.2666666666666367,,0.2666666666666367,1,0.2666666666666367,,0.2666666666666367,1,-0.2763506732222527,,-0.2763506732222527,1,-0.0631178822070716,,-0.0631178822070716,1,19.57837462096666,,19.57837462096666,1,40.459698285799256,,40.459698285799256,1,683.5646057102389,,683.5646057102389,1,1427.1913633716683,,1427.1913633716683,1
4.5,-0.0601044692082372,,-0.0601044692082372,1,65.34856320489027,,65.34856320489027,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,0.0233640813448679,,0.0233640813448679,1,0.1031301083838893,,0.1031301083838893,1,17.317898903870066,,17.317898903870066,1,39.06911612903349,,39.06911612903349,1,645.6275609032843,,645.6275609032843,1,1337.285212515989,,1337.285212515989,1
4.51,-0.0631783782914584,,-0.0631783782914584,1,64.93855317569589,,64.93855317569589,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.2791353581655509,,-0.2791353581655509,1,-0.1236493945103954,,-0.1236493945103954,1,19.870963678931503,,19.870963678931503,1,40.36676100255424,,40.36676100255424,1,677.3332233947106,,677.3332233947106,1,1420.806399885082,,1420.806399885082,1
4.5200000000000005,-0.0710475773778443,,-0.0710475773778443,1,64.64336686919334,,64.64336686919334,1,0.1999999999999775,,0.1999999999999775,1,0.1333333333333183,,0.1333333333333183,1,-0.2925200675179555,,-0.2925200675179555,1,-0.1678385945927938,,-0.1678385945927938,1,19.166843265741868,,19.166843265741868,1,40.94024107158695,,40.94024107158695,1,704.0696002184895,,704.0696002184895,1,1468.7152954113062,,1468.7152954113062,1
4.53,-0.074611230105966,,-0.074611230105966,1,66.79375755230234,,66.79375755230234,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1558802726877029,,-0.1558802726877029,1,-0.1727286916897651,,-0.1727286916897651,1,19.45588362610695,,19.45588362610695,1,40.78902154650254,,40.78902154650254,1,703.2272664450855,,703.2272664450855,1,1462.0713744940754,,1462.0713744940754,1
4.54,-0.0847728824191322,,-0.0847728824191322,1,69.41825100087641,,69.41825100087641,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.1684499511076025,,-0.1684499511076025,1,-0.1695687640642182,,-0.1695687640642182,1,19.79554402021064,,19.79554402021064,1,40.747299223562266,,40.747299223562266,1,693.1163408226195,,693.1163408226195,1,1447.3793743280507,,1447.3793743280507,1
4.55,-0.0698572958090303,,-0.0698572958090303,1,67.43788528113262,,67.43788528113262,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2118090452089421,,-0.2118090452089421,1,-0.1018431356111471,,-0.1018431356111471,1,19.05938776340628,,19.05938776340628,1,40.03399395214475,,40.03399395214475,1,675.7854652491441,,675.7854652491441,1,1407.876697194366,,1407.876697194366,1
4.5600000000000005,-0.0743790008896417,,-0.0743790008896417,1,67.8922940876167,,67.8922940876167,1,0.1999999999999775,,0.1999999999999775,1,0.0666666666666591,,0.0666666666666591,1,0.0055123575027659,,0.0055123575027659,1,-0.0326373698117505,,-0.0326373698117505,1,17.44276601412223,,17.44276601412223,1,36.68735900162531,,36.68735900162531,1,578.4171045392015,,578.4171045392015,1,1192.7769139743998,,1192.7769139743998,1
4.57,-0.0718792346282977,,-0.0718792346282977,1,68.11851451911187,,68.11851451911187,1,0.0666666666666591,,0.0666666666666591,1,0.1333333333333183,,0.1333333333333183,1,-0.1009270075440459,,-0.1009270075440459,1,-0.1612262966655206,,-0.1612262966655206,1,19.385268359852223,,19.385268359852223,1,40.17157651387294,,40.17157651387294,1,676.3736001662006,,676.3736001662006,1,1416.9442890935463,,1416.9442890935463,1
4.58,-0.070518206986179,,-0.070518206986179,1,68.65829576624733,,68.65829576624733,1,0.0666666666666591,,0.0666666666666591,1,0.1999999999999775,,0.1999999999999775,1,-0.0654477520659113,,-0.0654477520659113,1,-0.1418228513062235,,-0.1418228513062235,1,19.30363387040949,,19.30363387040949,1,40.67314704339839,,40.67314704339839,1,698.8342559144634,,698.8342559144634,1,1458.4693217617814,,1458.4693217617814,1
4.59,-0.0692231475759292,,-0.0692231475759292,1,68.61989886494115,,68.61989886494115,1,0.3999999999999551,,0.3999999999999551,1,0.1999999999999775,,0.1999999999999775,1,-0.2337963723628923,,-0.2337963723628923,1,0.0181275358940453,,0.0181275358940453,1,18.55228483509025,,18.55228483509025,1,39.30543330526474,,39.30543330526474,1,654.4889978101463,,654.4889978101463,1,1358.0961246831987,,1358.0961246831987,1
4.6000000000000005,-0.0709936518244788,,-0.0709936518244788,1,67.7987887230087,,67.7987887230087,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,0.0628747905309029,,0.0628747905309029,1,-0.1367555273213269,,-0.1367555273213269,1,20.04304345167179,,20.04304345167179,1,41.6935572975092,,41.6935572975092,1,727.1578218973541,,727.1578218973541,1,1514.9996370106808,,1514.9996370106808,1
4.61,-0.0776094447671509,,-0.0776094447671509,1,68.35134354502651,,68.35134354502651,1,0.0666666666666591,,0.0666666666666591,1,0.1999999999999775,,0.1999999999999775,1,-0.2777720413948829,,-0.2777720413948829,1,-0.0822321997585096,,-0.0822321997585096,1,20.253242505026208,,20.253242505026208,1,41.91402241033944,,41.91402241033944,1,739.7059680562728,,739.7059680562728,1,1546.6636920878336,,1546.6636920878336,1
4.62,-0.0571946936412881,,-0.0571946936412881,1,60.989750707260825,,60.989750707260825,1,0.0666666666666591,,0.0666666666666591,1,0.1999999999999775,,0.1999999999999775,1,-0.0341413090910259,,-0.0341413090910259,1,0.0987027385671125,,0.0987027385671125,1,19.856541861608484,,19.856541861608484,1,40.62937912076077,,40.62937912076077,1,692.0646898968598,,692.0646898968598,1,1452.0161047460756,,1452.0161047460756,1
4.63,-0.0734616492410735,,-0.0734616492410735,1,71.4273112232431,,71.4273112232431,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2102378316085781,,-0.2102378316085781,1,-0.1719081894765991,,-0.1719081894765991,1,19.72509191974818,,19.72509191974818,1,41.346229435455164,,41.346229435455164,1,717.6825413534793,,717.6825413534793,1,1496.752361594518,,1496.752361594518,1
4.64,-0.0699318826726973,,-0.0699318826726973,1,66.2992482291107,,66.2992482291107,1,0.0666666666666591,,0.0666666666666591,1,0.1999999999999775,,0.1999999999999775,1,-0.1883699781632259,,-0.1883699781632259,1,-0.1928475167359956,,-0.1928475167359956,1,19.34338213769156,,19.34338213769156,1,41.277516264293865,,41.277516264293865,1,717.6703246317759,,717.6703246317759,1,1497.238728099519,,1497.238728099519,1
4.65,-0.0634910896551774,,-0.0634910896551774,1,67.36903823981028,,67.36903823981028,1,0.0666666666666591,,0.0666666666666591,1,0.1999999999999775,,0.1999999999999775,1,-0.0474066786481689,,-0.0474066786481689,1,-0.09184953517865,,-0.09184953517865,1,19.871475942711168,,19.871475942711168,1,40.853883324169736,,40.853883324169736,1,709.245222643723,,709.245222643723,1,1481.438478935636,,1481.438478935636,1
4.66,-0.0563505312350972,,-0.0563505312350972,1,65.53585487205181,,65.53585487205181,1,0.2666666666666367,,0.2666666666666367,1,0.1333333333333183,,0.1333333333333183,1,-0.2262769292999349,,-0.2262769292999349,1,-0.0259000418525506,,-0.0259000418525506,1,19.49079247995652,,19.49079247995652,1,39.86515688217009,,39.86515688217009,1,678.4180400534442,,678.4180400534442,1,1406.0933070473998,,1406.0933070473998,1
4.67,-0.0712948900726601,,-0.0712948900726601,1,64.74189616716808,,64.74189616716808,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.3148195677044624,,-0.3148195677044624,1,-0.1406236364411781,,-0.1406236364411781,1,19.68426794615089,,19.68426794615089,1,41.51610430906271,,41.51610430906271,1,735.2826037511711,,735.2826037511711,1,1527.9351639277395,,1527.9351639277395,1
4.68,-0.0801680527003359,,-0.0801680527003359,1,66.39286768025599,,66.39286768025599,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.2235177350814739,,-0.2235177350814739,1,-0.0966044367891738,,-0.0966044367891738,1,20.069240589473925,,20.069240589473925,1,40.6066877177863,,40.6066877177863,1,694.878933828333,,694.878933828333,1,1453.5764098728996,,1453.5764098728996,1
4.69,-0.0819196581973405,,-0.0819196581973405,1,68.15023827247467,,68.15023827247467,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.438188771404871,,-0.438188771404871,1,-0.0581502367703135,,-0.0581502367703135,1,19.983417517511857,,19.983417517511857,1,40.64539750035988,,40.64539750035988,1,698.0816791249302,,698.0816791249302,1,1459.153927509014,,1459.153927509014,1
4.7,-0.0668061223822339,,-0.0668061223822339,1,66.09330430247552,,66.09330430247552,1,0.0666666666666591,,0.0666666666666591,1,0.3999999999999551,,0.3999999999999551,1,-0.2762257819701929,,-0.2762257819701929,1,-0.0830371884368555,,-0.0830371884368555,1,20.21145951805223,,20.21145951805223,1,41.39434000487884,,41.39434000487884,1,732.1304396674655,,732.1304396674655,1,1527.060323140245,,1527.060323140245,1
4.71,-0.0775277066288951,,-0.0775277066288951,1,69.91251314304473,,69.91251314304473,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.3328119398248853,,-0.3328119398248853,1,-0.2000054397227104,,-0.2000054397227104,1,20.55719331035281,,20.55719331035281,1,41.61946733542047,,41.61946733542047,1,740.7972858786318,,740.7972858786318,1,1543.9114522689142,,1543.9114522689142,1
4.72,-0.0722792857605029,,-0.0722792857605029,1,65.29988199514061,,65.29988199514061,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.3275007758212713,,-0.3275007758212713,1,-0.0178675708084398,,-0.0178675708084398,1,20.58380710037243,,20.58380710037243,1,41.18230563620489,,41.18230563620489,1,714.9696889015084,,714.9696889015084,1,1499.2990811935144,,1499.2990811935144,1
4.73,-0.0737615266249208,,-0.0737615266249208,1,66.007087495556,,66.007087495556,1,0.1999999999999775,,0.1999999999999775,1,0.0666666666666591,,0.0666666666666591,1,-0.310019018188047,,-0.310019018188047,1,-0.0678465258569829,,-0.0678465258569829,1,20.39751860755146,,20.39751860755146,1,41.42846096324198,,41.42846096324198,1,733.876949020647,,733.876949020647,1,1527.091472438351,,1527.091472438351,1
4.74,-0.0602292722872765,,-0.0602292722872765,1,66.01269456915371,,66.01269456915371,1,0.0666666666666591,,0.0666666666666591,1,0.0666666666666591,,0.0666666666666591,1,-0.0564444218338781,,-0.0564444218338781,1,-0.0686473530609214,,-0.0686473530609214,1,20.287215955379345,,20.287215955379345,1,41.70665515445463,,41.70665515445463,1,743.491441562581,,743.491441562581,1,1553.1633185643193,,1553.1633185643193,1
4.75,-0.0782064292289448,,-0.0782064292289448,1,68.67971091033803,,68.67971091033803,1,0.1333333333333183,,0.1333333333333183,1,0.2666666666666367,,0.2666666666666367,1,-0.2885456050717484,,-0.2885456050717484,1,-0.1698173302470426,,-0.1698173302470426,1,19.97522210234076,,19.97522210234076,1,39.31691832879245,,39.31691832879245,1,667.8826000566472,,667.8826000566472,1,1380.4154788675214,,1380.4154788675214,1
4.76,-0.0717924568379563,,-0.0717924568379563,1,66.10444105976251,,66.10444105976251,1,0.0666666666666591,,0.0666666666666591,1,0.1999999999999775,,0.1999999999999775,1,-0.3107674653568939,,-0.3107674653568939,1,-0.1332330563816717,,-0.1332330563816717,1,19.730676529787026,,19.730676529787026,1,38.55383902066903,,38.55383902066903,1,637.6726361811569,,637.6726361811569,1,1333.65030954192,,1333.65030954192,1
4.7700000000000005,-0.082315781817112,,-0.082315781817112,1,67.77357064657645,,67.77357064657645,1,0.1333333333333183,,0.1333333333333183,1,0.3333333333332959,,0.3333333333332959,1,-0.2514471573882468,,-0.2514471573882468,1,-0.0933468243753885,,-0.0933468243753885,1,19.48991454009484,,19.48991454009484,1,39.62676348747485,,39.62676348747485,1,679.6965745478471,,679.6965745478471,1,1405.33122898486,,1405.33122898486,1
